index,company,category,training/test,description
1290,株式会社川崎フロンターレ,event,training,  Jリーグ の サッカーチーム 「 川崎フロンターレ 」 や 、 オフィシャルグッズショップ 「 アズーロ・ネロ 」 、 ファンクラブ の 運営 を 行う 。 また 、 世代 別 に 
1291,有限会社北海道新聞松岡販売所,event,training,  北海道 にて 「 北海道新聞 」 など の 新聞 の 販売 ならび に 配達 業務 を 行っ て いる 。 さらに 雑誌 販売 も 手掛け て いる ほか 
1292,株式会社日本工業新聞社,event,training,  産業経済新聞社 の 子会社 で あり 、 日刊新聞 の 発行 や 情報 誌 の 出版 など を 手掛け て いる 。 代表 的 な 発行 ・ 出版物 に は 、 日刊 総合 経済紙 「 フジサンケイビジネスアイ 」 
1293,株式会社村上音楽事務所,event,training,  ブライダル 関連 において 、 挙式 演出 や チャペル の 紹介 から プランニング の 提案 、 牧師 など の スタッフ の 派遣 および 式 の 進行 や 演出 
1294,株式会社誠心,event,training,  結婚相手 紹介 サービス を 行っ て いる 会社 で 、 主 に 医者 や セレブ の 男性 の 結婚相手 を 紹介 し て いる 会社 で ある 。 週末 に マッチン 
1295,株式会社ロゴスコーポレーション,event,training,  船舶 用品 問屋 として 個人 創業 。 LOGOS ブランド の キャンプ 用品 販売 が 主力 。 主力 の LOGOS ブランド は 海辺 5 メートル から 標高 800メートル まで 愛用 さ れる こと を ブランド ポリシー と し 、 主 な マリン や 登山 など の 専門 的 な 分野 に 特 化 せ ず 、 一般 的 な アウトドア の 行動 範囲 を 網羅 し た アウトドア 製品 として 、 他者 に 先駆け て 開拓 し て き た 。 他 
1296,株式会社杏林舎,event,training,  医学 系 の 学術雑誌 の 編集 ・ 原稿 整理 を 軸 に 、 オンライン 版 として 閲覧 できる 電子ジャーナル や 電子 ツール の 提案 を 行う 。 また 学会 事務 の サポ 
1297,株式会社常盤軒フーズ,event,training,  鉄道 旅客 用 食品 及び 仕出し 弁当 の 製造 販売 を 手掛け て いる 。 駅弁 や 御膳 、 お 吸い物 など を 取扱う 
1298,株式会社５５,event,training,  主 に 「 ORIENT AL LOUNGE 沖縄 」 や 「 ORIENT AL LOUNGE 名古屋 」 など の フ 
1299,株式会社丸の内よろず,event,training,  主 に 、 三菱UFJ フィナンシャル グループ 各社 向け に 、 ノベルティ や 記念品 など の 販売促進 品 や 事務用品 及び OA機器 など の 販売 を 手掛け て いる 。 三 
1300,株式会社ネルケプランニング,event,training,  テレビアニメ の キャスティング や 、 演劇 など の 舞台 公演 の 企画 主催 や 、 制作 業務 全般 を 行っ て いる 。 これ まで の 実績 として 、 
1301,株式会社東京法規出版,event,training,  健康 や 保険制度 、 消費者問題 といった 分野 の 書籍 出版 や 、 健康 グッズ など の PR グッズ の 企画 ・ 製作 も 行う 。 また 、 イベント ・ セミナー 
1302,株式会社ＴＢＳプロネックス,event,training,  ラジオ番組 の 収録 や ライブ配信 等 に 対応 し た スタジオ の 運営 を 行う 。 また 、 ラジオ番組 および コマーシャル の 制作 や 、 製作 スタッフ 
1303,ＰＦＵライフエージェンシー株式会社,event,training,  忘年会 や パーティー など の イベント の 手配 の ほか 、 旅行 の 企画 や 運営 を 行う 。 また 、 不用品 の 回収 や 産業廃棄物 の 
1304,ＴＯＨＯマーケティング株式会社,event,training,  主 に 東宝 の 映画 ・ 演劇作品 の 広告 代理 ・ 宣伝 を 行う 、 東宝グループ の マーケティング の 中核 会社 。 近年 で は 、 動画配信 の 台頭 や WEB 環境 の 変化 、 スマートフォン 、 SNS の 爆発 的 な 普及 により 、 宣伝 の 在り方 の 進化 、 マーケティング や コミュニケーション 方法 の 変化 に 対応 す べく 、 全国 5 か所 ( 東京 本社 ・ 大阪 ・ 
1305,株式会社Ｊプロデュース,event,training,  メディア など 各種 広告 を 取り扱う 総合 広告 会社 として の 機能 を 持つ 。 また 、 国際 会議 や 展示会 、 イベント など を 支援 する 機能 も 持ち 、 この 二つ が 主軸 と なる 。 訪日 旅行 者 を 対象 に し た インバウンド 施 作 や 、 ショッピン 
1306,チモロ株式会社,event,training,  個別指導塾 の 教室 展開 の 支援 を 請け負う 。 また 、 自然 体験 イベント の 企画 や 運営 も 行 
1307,株式会社フタバロジコム,event,training,  基軸 の 物流 事業 で は 、 独自 開発 の ネット 物流システム によって 受注 から 商品管理 ・ 出荷 まで 一元管理 を 行う 。 また 集約 配送 する こと で コストダウン に つ 
1308,株式会社熊本放送,event,training,  TBSテレビ 系列 の RKK テレビ の 放送 を 行う 。 また 、 熊本県下 全域 にて RKK ラジオ の 放送 も 手がける 
1309,株式会社エイデック,event,training,  読売テレビ放送 株式会社 の グループ会社 で 、 テレビ放送 の CG や テロップ ・ フリップ ・ データ放送 ・ 字幕 の 制 
1310,株式会社コンサルティング・パートナーズ,event,training,  「 Best Partner 」 として 、 カップリング イベント 「 趣味 コン 」 の 運営 を 手掛け て いる 。 「 卓球 コン 」 「 バ 
1311,株式会社エフ・ジェイエンターテインメントワークス,event,training,  商業施設 「 キャナルシティ博多 」 や 「 マリノアシティ福岡 」 など の 運営 および 管理 を 行う 。 また 、 企業 の セー 
1312,株式会社楽天野球団,event,training,  プロ野球 チーム の 「 楽天 ゴールデンイーグルス 」 の 運営 および その他 関連 事業 を 手掛ける 。 野球 チーム の グッズ 販売 と 運営 する 野球場 
1313,土佐くろしお鉄道株式会社,event,training,  特急電車 及び 普通 運行 電車 ならび に オープン デッキ 型 観光 電車 の 運行 を 手掛ける 。 また 、 Web 定期 受付 サービス や 土日 祝日 フリーパス 券 の 
1314,株式会社東京ビッグサイト,event,training,  展示会 など を 行う コンベンション 施設 「 東京ビッグサイト 」 の 管理 と 運営 を 手掛ける 。 また 、 施設内 で 行わ れる [ 東京 モータ 
1315,株式会社西鉄エージェンシー,event,training,  西日本鉄道 の 関連会社 で あり 、 Webサイト 構築 や プロモーション な を 提供 する 。 また 、 電車 や 駅 等 の 交通広告 や 商業施設 で の 大型 媒体 を 
1316,株式会社くろちく,event,training,  主 に 和雑貨 や 工芸 品 、 インテリア 雑貨 など の 製造 ・ 販売 を 行う 。 また 、 京町 屋 を 利用 し た 懐石料理 屋 と お土産 物 
1317,株式会社シーマ,event,training,  博物館 や 企業 ・ 放送 や 教育 ・ 公共 関連 システム 向け の 、 映像 や 音響 ・ 情報通信 の 設計 から 販売 まで の 一切 を 行う 。 また 、 イベント 
1318,丸喜運輸株式会社,event,training,  トラック を 中心 と し た 運送事業 および 、 札幌市内 の 一部地域 における 除雪作業 を 手掛ける 。 また 、 建設 廃棄 物 の 収集 や 運搬 から 中間 処理 ならび に リサイク 
1319,株式会社テレビ東京ホールディングス,event,training,  テレビ東京 、 BSジャパン 、 インターネット ・ モバイル 事業 の テレビ東京ブロードバンド （ 現 テレビ東京コミュニケーションズ ） の 3 社 の 統合 で 認定 持ち株会社 に 移行 し た 、 1964年 に 開局 し た 民放 キー 局 で ある 。 テレビ北海道 、 テレビ愛知 、 テレビ大阪 、 テレビせとうち 、 TVQ九州放送 と 全国 ６ 局 で TXNネットワーク を 形成 し て いる 。 他 の キー局 と 異なり 、 日本全国 の ネット は 持っ て い ない 。 
1320,福井太陽株式会社,event,training,  太陽工業株式会社 の グループ会社 として 、 テント 倉庫 や フレキシブルコンテナ など を はじめ と する 膜 構造物 や 膜 関連 製品 の 製造 および 販売 を 行う 。 
1321,株式会社サンマーク,event,training,  「 福岡 め さーじ ゅ 」 「 熊本 Nasse 」 「 北九州 Nasse 」 など オフィス 登録 型 フリーペーパー の 発行 を 行っ て いる 。 また 、 Webサイト 「 ナッセナビ 」 による 企 
1322,株式会社Ｐ．Ｓ．Ｐ．,event,training,  飲食店 運営 や パチンコホール 店内 カフェ サービス および パチンコホール 併設 レストラン の 運営 を 行っ て いる 。 その他 に も 、 Web コンテンツ や 商品 
1323,木下サーカス株式会社,event,training,  日本全国 や 海外 で 、 サーカス 事業 を 手掛け て いる 。 主 な ショー プログラム に 、 動物 や オートバイ の ショー や 空中 
1324,有限会社アリガ・コーポレーション,event,training,  ホテル や 結構 式場 など に バンケットレセプタント の 派遣 など を 行う 。 また 、 各種 イベント や セレモニー など の 際 
1325,株式会社よしもとプロダクツ,event,training,  吉本 興行 グループ における 所属 タレント の 商品開発 を 行う 。 劇場 併設 直営 店舗 を 運営 
1326,株式会社タカラコーポレーション,event,training,  スマートフォン の 販売 や 代理店 の 運営 、 ネットワーク 商品 の 販売 取次 業務 を 行う 会社 。 また 、 訪問看護 事業 も 手掛け て いる 。 法人向け に は 、 
1327,アクティオ株式会社,event,training,  指定管理者制度 に 基づき 、 公共施設 における コンサルティング など の 業務 受託 を 行う 。 また 、 展示会 や 地域 活性 イベント など の イベン 
